Wn,Wvar,C,L1,L2,DCPowerConsumption,OscillationFrequency,TuningRange,OutputPower,PhaseNoise
3.1e-05,1.7e-05,7e-13,4.5e-10,2e-10,0.0722,27500000000.0,1300000000.0,11.79,-82.9
3.1e-05,1.7e-05,7e-13,4.5e-10,2.5e-10,0.0722,27500000000.0,1290000000.0,11.79,-83.17
3.1e-05,1.7e-05,7e-13,5e-10,1e-10,0.0722,26500000000.0,1210000000.0,12.01,-82.28
3.1e-05,1.7e-05,7e-13,5e-10,1.5e-10,0.0722,26500000000.0,1220000000.0,12.01,-82.33
3.1e-05,1.7e-05,7e-13,5e-10,2e-10,0.0722,26500000000.0,1220000000.0,12.01,-82.46
3.1e-05,1.7e-05,7e-13,5e-10,2.5e-10,0.0722,26500000000.0,1230000000.0,12.01,-82.15
3.1e-05,1.8e-05,5e-13,4e-10,1e-10,0.0722,28600000000.0,1380000000.0,11.5,-83.79
3.1e-05,1.8e-05,5e-13,4e-10,5e-11,0.0722,28600000000.0,1370000000.0,11.5,-83.34
3.1e-05,1.8e-05,5e-13,4e-10,1.5e-10,0.0722,28600000000.0,1380000000.0,11.5,-83.95
3.1e-05,1.8e-05,5e-13,4e-10,2e-10,0.0722,28600000000.0,1380000000.0,11.5,-83.83
3.1e-05,1.8e-05,5e-13,4e-10,2.5e-10,0.0722,28600000000.0,1380000000.0,11.5,-83.11
3.1e-05,1.8e-05,5e-13,3e-10,1e-10,0.0722,32100000000.0,1670000000.0,10.76,-87.24
3.1e-05,1.8e-05,5e-13,3e-10,5e-11,0.0722,32100000000.0,1660000000.0,10.76,-87.05
3.1e-05,1.8e-05,5e-13,3e-10,1.5e-10,0.0722,32100000000.0,1660000000.0,10.76,-86.89
3.1e-05,1.8e-05,5e-13,3e-10,2e-10,0.0722,32100000000.0,1670000000.0,10.76,-85.91
3.1e-05,1.8e-05,5e-13,3e-10,2.5e-10,0.0722,32100000000.0,1660000000.0,10.76,-87.49
3.1e-05,1.8e-05,5e-13,3.5e-10,1e-10,0.0722,30100000000.0,1490000000.0,11.16,-85.05
3.1e-05,1.8e-05,5e-13,3.5e-10,1.5e-10,0.0722,30100000000.0,1510000000.0,11.16,-85.25
3.1e-05,1.8e-05,5e-13,3.5e-10,2e-10,0.0722,30100000000.0,1500000000.0,11.16,-85.29
3.1e-05,1.8e-05,5e-13,3.5e-10,2.5e-10,0.0722,30100000000.0,1490000000.0,11.16,-84.47
3.1e-05,1.8e-05,5e-13,4.5e-10,1e-10,0.0722,27400000000.0,1290000000.0,11.78,-82.74
3.1e-05,1.8e-05,5e-13,4.5e-10,1.5e-10,0.0722,27400000000.0,1290000000.0,11.78,-83.7
3.1e-05,1.8e-05,5e-13,4.5e-10,2e-10,0.0722,27400000000.0,1280000000.0,11.78,-82.93
3.1e-05,1.8e-05,5e-13,5e-10,1e-10,0.0722,26400000000.0,1230000000.0,12.0,-82.47
3.1e-05,1.8e-05,5e-13,5e-10,5e-11,0.0722,26400000000.0,1210000000.0,12.0,-82.17
3.1e-05,1.8e-05,5e-13,5e-10,1.5e-10,0.0722,26400000000.0,1220000000.0,11.99,-82.06
3.1e-05,1.8e-05,5e-13,5e-10,2e-10,0.0722,26400000000.0,1220000000.0,11.99,-81.99
3.1e-05,1.8e-05,5e-13,5e-10,2.5e-10,0.0722,26400000000.0,1220000000.0,12.0,-82.64
3.1e-05,1.8e-05,3e-13,4e-10,5e-11,0.0722,28600000000.0,1380000000.0,11.5,-83.66
3.1e-05,1.8e-05,3e-13,4e-10,1.5e-10,0.0722,28600000000.0,1380000000.0,11.5,-84.47
3.1e-05,1.8e-05,3e-13,4e-10,2e-10,0.0722,28600000000.0,1380000000.0,11.5,-83.85
3.1e-05,1.8e-05,3e-13,4e-10,2.5e-10,0.0722,28600000000.0,1380000000.0,11.5,-83.87
3.1e-05,1.8e-05,3e-13,3e-10,1e-10,0.0722,32100000000.0,1660000000.0,10.76,-87.3
3.1e-05,1.8e-05,3e-13,3e-10,5e-11,0.0722,32100000000.0,1660000000.0,10.77,-87.56
3.1e-05,1.8e-05,3e-13,3e-10,1.5e-10,0.0722,32100000000.0,1670000000.0,10.76,-87.18
3.1e-05,1.8e-05,3e-13,3e-10,2e-10,0.0722,32100000000.0,1660000000.0,10.77,-87.47
3.1e-05,1.8e-05,3e-13,3e-10,2.5e-10,0.0722,32100000000.0,1670000000.0,10.77,-88.42
3.1e-05,1.8e-05,3e-13,3.5e-10,1e-10,0.0722,30100000000.0,1500000000.0,11.16,-84.6
3.1e-05,1.8e-05,3e-13,3.5e-10,5e-11,0.0722,30100000000.0,1500000000.0,11.16,-80.94
3.1e-05,1.8e-05,3e-13,3.5e-10,1.5e-10,0.0722,30100000000.0,1500000000.0,11.16,-84.99
3.1e-05,1.8e-05,3e-13,3.5e-10,2e-10,0.0722,30100000000.0,1500000000.0,11.16,-85.26
3.1e-05,1.8e-05,3e-13,3.5e-10,2.5e-10,0.0722,30100000000.0,1490000000.0,11.16,-85.09
3.1e-05,1.8e-05,3e-13,4.5e-10,1e-10,0.0722,27400000000.0,1290000000.0,11.78,-83.07
3.1e-05,1.8e-05,3e-13,4.5e-10,5e-11,0.0722,27400000000.0,1290000000.0,11.78,-83.02
3.1e-05,1.8e-05,3e-13,4.5e-10,1.5e-10,0.0722,27400000000.0,1280000000.0,11.78,-82.63
3.1e-05,1.8e-05,3e-13,4.5e-10,2e-10,0.0722,27400000000.0,1290000000.0,11.78,-83.61
3.1e-05,1.8e-05,3e-13,4.5e-10,2.5e-10,0.0722,27400000000.0,1280000000.0,11.78,-82.71
3.1e-05,1.8e-05,3e-13,5e-10,1e-10,0.0722,26400000000.0,1210000000.0,12.0,-82.04
3.1e-05,1.8e-05,3e-13,5e-10,5e-11,0.0722,26400000000.0,1210000000.0,12.0,-82.15
3.1e-05,1.8e-05,3e-13,5e-10,1.5e-10,0.0722,26400000000.0,1210000000.0,11.99,-82.11
3.1e-05,1.8e-05,3e-13,5e-10,2e-10,0.0722,26400000000.0,1210000000.0,12.0,-82.01
3.1e-05,1.8e-05,3e-13,5e-10,2.5e-10,0.0722,26400000000.0,1210000000.0,12.0,-82.25
3.1e-05,1.8e-05,4e-13,4e-10,1e-10,0.0722,28600000000.0,1380000000.0,11.5,-83.96
3.1e-05,1.8e-05,4e-13,4e-10,5e-11,0.0722,28600000000.0,1380000000.0,11.5,-83.73
3.1e-05,1.8e-05,4e-13,4e-10,1.5e-10,0.0722,28600000000.0,1380000000.0,11.5,-83.63
3.1e-05,1.8e-05,4e-13,4e-10,2e-10,0.0722,28600000000.0,1380000000.0,11.5,-83.94
3.1e-05,1.8e-05,4e-13,3e-10,1e-10,0.0722,32100000000.0,1660000000.0,10.76,-88.33
3.1e-05,1.8e-05,4e-13,3e-10,5e-11,0.0722,32100000000.0,1660000000.0,10.76,-87.25
3.1e-05,1.8e-05,4e-13,3e-10,1.5e-10,0.0722,32100000000.0,1660000000.0,10.76,-87.62
3.1e-05,1.8e-05,4e-13,3e-10,2e-10,0.0722,32100000000.0,1660000000.0,10.76,-88.11
3.1e-05,1.8e-05,4e-13,3e-10,2.5e-10,0.0722,32100000000.0,1660000000.0,10.76,-87.48
3.1e-05,1.8e-05,4e-13,3.5e-10,1e-10,0.0722,30100000000.0,1510000000.0,11.16,-85.1
3.1e-05,1.8e-05,4e-13,3.5e-10,5e-11,0.0722,30100000000.0,1500000000.0,11.16,-85.83
3.1e-05,1.8e-05,4e-13,3.5e-10,2e-10,0.0722,30100000000.0,1510000000.0,11.16,-84.93
3.1e-05,1.8e-05,4e-13,3.5e-10,2.5e-10,0.0722,30100000000.0,1500000000.0,11.16,-85.17
3.1e-05,1.8e-05,4e-13,4.5e-10,1e-10,0.0722,27400000000.0,1280000000.0,11.78,-82.74
3.1e-05,1.8e-05,4e-13,4.5e-10,5e-11,0.0722,27400000000.0,1290000000.0,11.78,-83.11
3.1e-05,1.8e-05,4e-13,4.5e-10,1.5e-10,0.0722,27400000000.0,1280000000.0,11.78,-82.97
3.1e-05,1.8e-05,4e-13,4.5e-10,2e-10,0.0722,27400000000.0,1280000000.0,11.78,-83.05
3.1e-05,1.8e-05,4e-13,4.5e-10,2.5e-10,0.0722,27400000000.0,1290000000.0,11.78,-82.69
3.1e-05,1.8e-05,4e-13,5e-10,1e-10,0.0722,26400000000.0,1210000000.0,11.99,-82.12
3.1e-05,1.8e-05,4e-13,5e-10,5e-11,0.0722,26400000000.0,1210000000.0,12.0,-82.42
3.1e-05,1.8e-05,4e-13,5e-10,1.5e-10,0.0722,26400000000.0,1210000000.0,12.0,-82.22
3.1e-05,1.8e-05,4e-13,5e-10,2e-10,0.0722,26400000000.0,1220000000.0,11.99,-82.08
3.1e-05,1.8e-05,6e-13,4e-10,1e-10,0.0722,28600000000.0,1380000000.0,11.5,-83.69
3.1e-05,1.8e-05,6e-13,4e-10,1.5e-10,0.0722,28600000000.0,1380000000.0,11.5,-83.55
3.1e-05,1.8e-05,6e-13,4e-10,2e-10,0.0722,28600000000.0,1380000000.0,11.5,-84.25
3.1e-05,1.8e-05,6e-13,3e-10,1e-10,0.0722,32100000000.0,1660000000.0,10.76,-87.56
3.1e-05,1.8e-05,6e-13,3e-10,5e-11,0.0722,32100000000.0,1670000000.0,10.76,-87.64
3.1e-05,1.8e-05,6e-13,3e-10,1.5e-10,0.0722,32100000000.0,1660000000.0,10.76,-87.38
3.1e-05,1.8e-05,6e-13,3e-10,2e-10,0.0722,32100000000.0,1660000000.0,10.76,-87.5
3.1e-05,1.8e-05,6e-13,3.5e-10,1e-10,0.0722,30100000000.0,1500000000.0,11.16,-85.27
3.1e-05,1.8e-05,6e-13,3.5e-10,5e-11,0.0722,30100000000.0,1500000000.0,11.16,-85.14
3.1e-05,1.8e-05,6e-13,3.5e-10,1.5e-10,0.0722,30100000000.0,1490000000.0,11.16,-85.13
3.1e-05,1.8e-05,6e-13,3.5e-10,2e-10,0.0722,30100000000.0,1490000000.0,11.16,-85.32
3.1e-05,1.8e-05,6e-13,3.5e-10,2.5e-10,0.0722,30100000000.0,1500000000.0,11.16,-85.23
3.1e-05,1.8e-05,6e-13,4.5e-10,5e-11,0.0722,27400000000.0,1280000000.0,11.78,-82.64
3.1e-05,1.8e-05,6e-13,4.5e-10,2e-10,0.0722,27400000000.0,1280000000.0,11.78,-83.07
3.1e-05,1.8e-05,6e-13,5e-10,1e-10,0.0722,26400000000.0,1210000000.0,11.99,-82.1
3.1e-05,1.8e-05,6e-13,5e-10,5e-11,0.0722,26400000000.0,1210000000.0,12.0,-82.39
3.1e-05,1.8e-05,6e-13,5e-10,1.5e-10,0.0722,26400000000.0,1220000000.0,11.99,-82.34
3.1e-05,1.8e-05,6e-13,5e-10,2e-10,0.0722,26400000000.0,1210000000.0,12.0,-81.67
3.1e-05,1.8e-05,6e-13,5e-10,2.5e-10,0.0722,26400000000.0,1210000000.0,11.99,-82.91
3.1e-05,1.8e-05,7e-13,4e-10,1e-10,0.0722,28600000000.0,1370000000.0,11.5,-83.93
3.1e-05,1.8e-05,7e-13,4e-10,1.5e-10,0.0722,28600000000.0,1370000000.0,11.5,-83.66
3.1e-05,1.8e-05,7e-13,4e-10,2e-10,0.0722,28600000000.0,1370000000.0,11.5,-84.03
3.1e-05,1.8e-05,7e-13,3e-10,1e-10,0.0722,32100000000.0,1670000000.0,10.76,-87.2
3.1e-05,1.8e-05,7e-13,3e-10,5e-11,0.0722,32100000000.0,1660000000.0,10.76,-87.39
3.1e-05,1.8e-05,7e-13,3e-10,1.5e-10,0.0722,32100000000.0,1660000000.0,10.76,-87.32
3.1e-05,1.8e-05,7e-13,3e-10,2e-10,0.0722,32100000000.0,1670000000.0,10.76,-87.66
3.1e-05,1.8e-05,7e-13,3e-10,2.5e-10,0.0722,32100000000.0,1670000000.0,10.76,-87.52
3.1e-05,1.8e-05,7e-13,3.5e-10,1e-10,0.0722,30100000000.0,1490000000.0,11.16,-84.48
3.1e-05,1.8e-05,7e-13,3.5e-10,5e-11,0.0722,30100000000.0,1500000000.0,11.16,-85.13
3.1e-05,1.8e-05,7e-13,3.5e-10,1.5e-10,0.0722,30100000000.0,1500000000.0,11.16,-85.01
3.1e-05,1.8e-05,7e-13,3.5e-10,2e-10,0.0722,30100000000.0,1490000000.0,11.16,-85.12
3.1e-05,1.8e-05,7e-13,4.5e-10,5e-11,0.0722,27400000000.0,1280000000.0,11.78,-83.09
3.1e-05,1.8e-05,7e-13,4.5e-10,1.5e-10,0.0722,27400000000.0,1290000000.0,11.78,-82.7
3.1e-05,1.8e-05,7e-13,4.5e-10,2e-10,0.0722,27400000000.0,1290000000.0,11.78,-83.03
3.1e-05,1.8e-05,7e-13,5e-10,1e-10,0.0722,26400000000.0,1220000000.0,12.0,-82.08
3.1e-05,1.8e-05,7e-13,5e-10,5e-11,0.0722,26400000000.0,1210000000.0,12.0,-82.35
3.1e-05,1.8e-05,7e-13,5e-10,1.5e-10,0.0722,26400000000.0,1220000000.0,11.99,-82.0
3.1e-05,1.8e-05,7e-13,5e-10,2e-10,0.0722,26400000000.0,1220000000.0,11.99,-81.95
3.1e-05,1.8e-05,7e-13,5e-10,2.5e-10,0.0722,26400000000.0,1210000000.0,11.99,-82.07
3.1e-05,1.9e-05,5e-13,4e-10,1e-10,0.0722,28500000000.0,1360000000.0,11.48,-83.91
3.1e-05,1.9e-05,5e-13,4e-10,5e-11,0.0722,28500000000.0,1360000000.0,11.48,-84.05
3.1e-05,1.9e-05,5e-13,4e-10,1.5e-10,0.0722,28500000000.0,1370000000.0,11.48,-83.42
3.1e-05,1.9e-05,5e-13,4e-10,2e-10,0.0722,28500000000.0,1360000000.0,11.48,-83.44
3.1e-05,1.9e-05,5e-13,4e-10,2.5e-10,0.0722,28500000000.0,1360000000.0,11.48,-83.82
3.1e-05,1.9e-05,5e-13,3e-10,1e-10,0.0722,32000000000.0,1640000000.0,10.74,-87.77
3.1e-05,1.9e-05,5e-13,3e-10,5e-11,0.0722,32000000000.0,1650000000.0,10.74,-87.06
3.1e-05,1.9e-05,5e-13,3e-10,1.5e-10,0.0722,32000000000.0,1640000000.0,10.74,-87.67
3.1e-05,1.9e-05,5e-13,3e-10,2e-10,0.0722,32000000000.0,1640000000.0,10.74,-86.79
3.1e-05,1.9e-05,5e-13,3e-10,2.5e-10,0.0722,32000000000.0,1640000000.0,10.74,-87.21
3.1e-05,1.9e-05,5e-13,3.5e-10,1e-10,0.0722,30000000000.0,1480000000.0,11.14,-85.03
3.1e-05,1.9e-05,5e-13,3.5e-10,5e-11,0.0722,30000000000.0,1480000000.0,11.14,-85.07
3.1e-05,1.9e-05,5e-13,3.5e-10,1.5e-10,0.0722,30000000000.0,1480000000.0,11.14,-85.1
3.1e-05,1.9e-05,5e-13,3.5e-10,2e-10,0.0722,30000000000.0,1480000000.0,11.14,-85.09
3.1e-05,1.9e-05,5e-13,3.5e-10,2.5e-10,0.0722,30000000000.0,1480000000.0,11.14,-84.92
3.1e-05,1.9e-05,5e-13,4.5e-10,1e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.94
3.1e-05,1.9e-05,5e-13,4.5e-10,5e-11,0.0722,27300000000.0,1270000000.0,11.76,-82.88
3.1e-05,1.9e-05,5e-13,4.5e-10,1.5e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.57
3.1e-05,1.9e-05,5e-13,4.5e-10,2e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.82
3.1e-05,1.9e-05,5e-13,4.5e-10,2.5e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.76
3.1e-05,1.9e-05,5e-13,5e-10,1e-10,0.0722,26300000000.0,1210000000.0,11.98,-82.21
3.1e-05,1.9e-05,5e-13,5e-10,5e-11,0.0722,26300000000.0,1200000000.0,11.98,-81.66
3.1e-05,1.9e-05,5e-13,5e-10,1.5e-10,0.0722,26300000000.0,1200000000.0,11.98,-82.17
3.1e-05,1.9e-05,5e-13,5e-10,2e-10,0.0722,26300000000.0,1200000000.0,11.98,-82.38
3.1e-05,1.9e-05,5e-13,5e-10,2.5e-10,0.0722,26300000000.0,1200000000.0,11.97,-81.94
3.1e-05,1.9e-05,3e-13,4e-10,1e-10,0.0722,28500000000.0,1360000000.0,11.48,-83.69
3.1e-05,1.9e-05,3e-13,4e-10,5e-11,0.0722,28500000000.0,1370000000.0,11.48,-83.82
3.1e-05,1.9e-05,3e-13,4e-10,1.5e-10,0.0722,28500000000.0,1360000000.0,11.48,-83.71
3.1e-05,1.9e-05,3e-13,4e-10,2e-10,0.0722,28500000000.0,1370000000.0,11.48,-83.72
3.1e-05,1.9e-05,3e-13,4e-10,2.5e-10,0.0722,28500000000.0,1370000000.0,11.48,-83.76
3.1e-05,1.9e-05,3e-13,3e-10,1e-10,0.0722,32000000000.0,1650000000.0,10.74,-87.29
3.1e-05,1.9e-05,3e-13,3e-10,5e-11,0.0722,32000000000.0,1650000000.0,10.74,-87.1
3.1e-05,1.9e-05,3e-13,3e-10,1.5e-10,0.0722,32000000000.0,1640000000.0,10.74,-87.57
3.1e-05,1.9e-05,3e-13,3e-10,2e-10,0.0722,32000000000.0,1650000000.0,10.74,-86.8
3.1e-05,1.9e-05,3e-13,3e-10,2.5e-10,0.0722,32000000000.0,1640000000.0,10.74,-87.15
3.1e-05,1.9e-05,3e-13,3.5e-10,1e-10,0.0722,30000000000.0,1480000000.0,11.14,-84.93
3.1e-05,1.9e-05,3e-13,3.5e-10,5e-11,0.0722,30000000000.0,1480000000.0,11.14,-84.85
3.1e-05,1.9e-05,3e-13,3.5e-10,1.5e-10,0.0722,30000000000.0,1480000000.0,11.14,-82.1
3.1e-05,1.9e-05,3e-13,3.5e-10,2e-10,0.0722,30000000000.0,1490000000.0,11.14,-85.1
3.1e-05,1.9e-05,3e-13,3.5e-10,2.5e-10,0.0722,30000000000.0,1480000000.0,11.14,-85.39
3.1e-05,1.9e-05,3e-13,4.5e-10,1e-10,0.0722,27300000000.0,1280000000.0,11.76,-82.66
3.1e-05,1.9e-05,3e-13,4.5e-10,5e-11,0.0722,27300000000.0,1280000000.0,11.76,-82.76
3.1e-05,1.9e-05,3e-13,4.5e-10,2e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.62
3.1e-05,1.9e-05,3e-13,4.5e-10,2.5e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.69
3.1e-05,1.9e-05,3e-13,5e-10,1e-10,0.0722,26300000000.0,1210000000.0,11.97,-82.13
3.1e-05,1.9e-05,3e-13,5e-10,5e-11,0.0722,26300000000.0,1200000000.0,11.98,-81.58
3.1e-05,1.9e-05,3e-13,5e-10,1.5e-10,0.0722,26300000000.0,1200000000.0,11.98,-82.84
3.1e-05,1.9e-05,3e-13,5e-10,2e-10,0.0722,26300000000.0,1200000000.0,11.98,-82.08
3.1e-05,1.9e-05,3e-13,5e-10,2.5e-10,0.0722,26300000000.0,1200000000.0,11.97,-82.85
3.1e-05,1.9e-05,4e-13,4e-10,1e-10,0.0722,28500000000.0,1370000000.0,11.48,-83.75
3.1e-05,1.9e-05,4e-13,4e-10,5e-11,0.0722,28500000000.0,1360000000.0,11.48,-83.76
3.1e-05,1.9e-05,4e-13,4e-10,1.5e-10,0.0722,28500000000.0,1360000000.0,11.48,-83.27
3.1e-05,1.9e-05,4e-13,4e-10,2e-10,0.0722,28500000000.0,1370000000.0,11.48,-83.5
3.1e-05,1.9e-05,4e-13,3e-10,1e-10,0.0722,32000000000.0,1640000000.0,10.74,-87.17
3.1e-05,1.9e-05,4e-13,3e-10,5e-11,0.0722,32000000000.0,1650000000.0,10.74,-86.81
3.1e-05,1.9e-05,4e-13,3e-10,1.5e-10,0.0722,32000000000.0,1640000000.0,10.74,-87.19
3.1e-05,1.9e-05,4e-13,3e-10,2e-10,0.0722,32000000000.0,1650000000.0,10.74,-87.34
3.1e-05,1.9e-05,4e-13,3e-10,2.5e-10,0.0722,32000000000.0,1640000000.0,10.74,-87.26
3.1e-05,1.9e-05,4e-13,3.5e-10,1e-10,0.0722,30000000000.0,1480000000.0,11.14,-85.13
3.1e-05,1.9e-05,4e-13,3.5e-10,5e-11,0.0722,30000000000.0,1480000000.0,11.14,-81.25
3.1e-05,1.9e-05,4e-13,3.5e-10,1.5e-10,0.0722,30000000000.0,1480000000.0,11.14,-85.41
3.1e-05,1.9e-05,4e-13,3.5e-10,2e-10,0.0722,30000000000.0,1480000000.0,11.14,-85.08
3.1e-05,1.9e-05,4e-13,3.5e-10,2.5e-10,0.0722,30000000000.0,1490000000.0,11.14,-84.99
3.1e-05,1.9e-05,4e-13,4.5e-10,1e-10,0.0722,27300000000.0,1270000000.0,11.76,-83.0
3.1e-05,1.9e-05,4e-13,4.5e-10,5e-11,0.0722,27300000000.0,1270000000.0,11.76,-82.93
3.1e-05,1.9e-05,4e-13,4.5e-10,1.5e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.6
3.1e-05,1.9e-05,4e-13,4.5e-10,2e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.83
3.1e-05,1.9e-05,4e-13,4.5e-10,2.5e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.45
3.1e-05,1.9e-05,4e-13,5e-10,1e-10,0.0722,26300000000.0,1210000000.0,11.97,-82.15
3.1e-05,1.9e-05,4e-13,5e-10,5e-11,0.0722,26300000000.0,1200000000.0,11.98,-82.01
3.1e-05,1.9e-05,4e-13,5e-10,1.5e-10,0.0722,26300000000.0,1200000000.0,11.98,-82.13
3.1e-05,1.9e-05,4e-13,5e-10,2e-10,0.0722,26300000000.0,1200000000.0,11.98,-82.19
3.1e-05,1.9e-05,4e-13,5e-10,2.5e-10,0.0722,26300000000.0,1200000000.0,11.98,-82.27
3.1e-05,1.9e-05,6e-13,4e-10,1e-10,0.0722,28500000000.0,1370000000.0,11.48,-83.85
3.1e-05,1.9e-05,6e-13,4e-10,5e-11,0.0722,28500000000.0,1370000000.0,11.48,-83.55
3.1e-05,1.9e-05,6e-13,4e-10,1.5e-10,0.0722,28500000000.0,1360000000.0,11.48,-83.83
3.1e-05,1.9e-05,6e-13,4e-10,2e-10,0.0722,28500000000.0,1360000000.0,11.48,-83.66
3.1e-05,1.9e-05,6e-13,4e-10,2.5e-10,0.0722,28500000000.0,1360000000.0,11.48,-82.77
3.1e-05,1.9e-05,6e-13,3e-10,1e-10,0.0722,32000000000.0,1650000000.0,10.74,-87.13
3.1e-05,1.9e-05,6e-13,3e-10,5e-11,0.0722,32000000000.0,1650000000.0,10.74,-87.01
3.1e-05,1.9e-05,6e-13,3e-10,1.5e-10,0.0722,32000000000.0,1650000000.0,10.74,-87.49
3.1e-05,1.9e-05,6e-13,3e-10,2e-10,0.0722,32000000000.0,1650000000.0,10.74,-87.38
3.1e-05,1.9e-05,6e-13,3e-10,2.5e-10,0.0722,32000000000.0,1640000000.0,10.74,-87.36
3.1e-05,1.9e-05,6e-13,3.5e-10,5e-11,0.0722,30000000000.0,1480000000.0,11.14,-85.0
3.1e-05,1.9e-05,6e-13,3.5e-10,1.5e-10,0.0722,30000000000.0,1480000000.0,11.14,-85.01
3.1e-05,1.9e-05,6e-13,4.5e-10,1e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.95
3.1e-05,1.9e-05,6e-13,4.5e-10,5e-11,0.0722,27300000000.0,1270000000.0,11.76,-82.74
3.1e-05,1.9e-05,6e-13,4.5e-10,1.5e-10,0.0722,27300000000.0,1270000000.0,11.76,-83.06
3.1e-05,1.9e-05,6e-13,4.5e-10,2e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.63
3.1e-05,1.9e-05,6e-13,5e-10,1e-10,0.0722,26300000000.0,1200000000.0,11.98,-81.92
3.1e-05,1.9e-05,6e-13,5e-10,5e-11,0.0722,26300000000.0,1200000000.0,11.98,-82.28
3.1e-05,1.9e-05,6e-13,5e-10,1.5e-10,0.0722,26300000000.0,1200000000.0,11.98,-82.2
3.1e-05,1.9e-05,6e-13,5e-10,2e-10,0.0722,26300000000.0,1200000000.0,11.98,-82.32
3.1e-05,1.9e-05,6e-13,5e-10,2.5e-10,0.0722,26300000000.0,1210000000.0,11.97,-82.38
3.1e-05,1.9e-05,7e-13,4e-10,1e-10,0.0722,28500000000.0,1370000000.0,11.48,-83.63
3.1e-05,1.9e-05,7e-13,4e-10,5e-11,0.0722,28500000000.0,1360000000.0,11.48,-83.67
3.1e-05,1.9e-05,7e-13,4e-10,2e-10,0.0722,28500000000.0,1360000000.0,11.48,-83.81
3.1e-05,1.9e-05,7e-13,3e-10,1e-10,0.0722,32000000000.0,1650000000.0,10.74,-87.65
3.1e-05,1.9e-05,7e-13,3e-10,5e-11,0.0722,32000000000.0,1640000000.0,10.74,-82.24
3.1e-05,1.9e-05,7e-13,3e-10,1.5e-10,0.0722,32000000000.0,1640000000.0,10.74,-87.14
3.1e-05,1.9e-05,7e-13,3e-10,2.5e-10,0.0722,32000000000.0,1650000000.0,10.74,-87.02
3.1e-05,1.9e-05,7e-13,3.5e-10,1e-10,0.0722,30000000000.0,1480000000.0,11.14,-85.16
3.1e-05,1.9e-05,7e-13,3.5e-10,5e-11,0.0722,30000000000.0,1480000000.0,11.14,-84.95
3.1e-05,1.9e-05,7e-13,3.5e-10,1.5e-10,0.0722,30000000000.0,1480000000.0,11.14,-85.14
3.1e-05,1.9e-05,7e-13,3.5e-10,2e-10,0.0722,30000000000.0,1490000000.0,11.14,-84.89
3.1e-05,1.9e-05,7e-13,3.5e-10,2.5e-10,0.0722,30000000000.0,1480000000.0,11.14,-84.96
3.1e-05,1.9e-05,7e-13,4.5e-10,1e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.7
3.1e-05,1.9e-05,7e-13,4.5e-10,1.5e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.97
3.1e-05,1.9e-05,7e-13,4.5e-10,2e-10,0.0722,27300000000.0,1270000000.0,11.76,-82.68
3.1e-05,1.9e-05,7e-13,5e-10,1e-10,0.0722,26300000000.0,1210000000.0,11.98,-82.05
3.1e-05,1.9e-05,7e-13,5e-10,5e-11,0.0722,26300000000.0,1210000000.0,11.97,-81.95
3.1e-05,1.9e-05,7e-13,5e-10,1.5e-10,0.0722,26300000000.0,1190000000.0,11.98,-82.26
3.1e-05,1.9e-05,7e-13,5e-10,2e-10,0.0722,26300000000.0,1200000000.0,11.98,-82.29
3.1e-05,1.9e-05,7e-13,5e-10,2.5e-10,0.0722,26300000000.0,1210000000.0,11.97,-81.94
3.1e-05,2e-05,5e-13,4e-10,1e-10,0.0722,28400000000.0,1350000000.0,11.46,-83.41
